EmployeeID,FullName,Age,Gender,Department,JobRole,EducationField,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Attrition
EMP-0554,Employee 554,38,Male,Research & Development,Research Director,Other,13438.44,11,1,12,9,5,3,3,1,3,3,1,3,No,Non-Travel,0
EMP-0555,Employee 555,29,Male,Sales,Sales Executive,Medical,5486.56,30,4,11,3,1,1,3,4,3,3,4,3,No,Travel_Rarely,0
EMP-0556,Employee 556,38,Female,Research & Development,Manufacturing Director,Other,11286.71,25,0,7,0,0,0,0,3,3,1,2,3,Yes,Travel_Rarely,0
EMP-0557,Employee 557,33,Male,Sales,Manager,Medical,8480.84,3,1,0,0,0,0,0,3,3,3,1,4,No,Travel_Rarely,0
EMP-0558,Employee 558,32,Male,Research & Development,Research Director,Technical Degree,15369.7,11,4,14,10,10,0,4,3,3,2,1,3,No,Travel_Rarely,0
EMP-0559,Employee 559,36,Male,Research & Development,Manufacturing Director,Marketing,13547.45,30,1,12,3,2,3,3,4,3,2,3,3,No,Travel_Frequently,0
EMP-0560,Employee 560,44,Male,Sales,Sales Representative,Marketing,2458.23,6,4,0,0,0,0,0,3,4,1,4,3,No,Travel_Rarely,0
EMP-0561,Employee 561,29,Female,Human Resources,Human Resources,Other,7785.86,3,1,11,1,1,1,1,4,2,2,4,4,Yes,Travel_Rarely,0
EMP-0562,Employee 562,39,Female,Research & Development,Manager,Life Sciences,8992.84,3,2,2,1,1,1,1,4,2,1,2,3,No,Travel_Rarely,0
EMP-0563,Employee 563,39,Male,Sales,Sales Representative,Human Resources,2031.99,6,1,1,1,1,1,1,2,2,3,2,3,No,Travel_Rarely,1
EMP-0564,Employee 564,50,Female,Research & Development,Manager,Medical,9554.46,8,2,4,2,2,0,2,4,4,3,4,3,No,Travel_Frequently,0
EMP-0565,Employee 565,49,Male,Research & Development,Research Director,Marketing,11643.87,9,4,10,0,0,0,0,1,3,2,2,4,No,Travel_Rarely,1
EMP-0566,Employee 566,46,Female,Research & Development,Research Scientist,Life Sciences,4432.13,11,0,5,5,1,3,3,1,4,4,3,3,No,Travel_Rarely,0
EMP-0567,Employee 567,26,Male,Research & Development,Laboratory Technician,Other,4959.66,21,2,8,8,4,2,4,3,3,3,3,3,Yes,Travel_Rarely,1
EMP-0568,Employee 568,37,Female,Research & Development,Manager,Marketing,8329.78,2,1,0,0,0,0,0,4,2,4,3,3,No,Travel_Rarely,0
EMP-0569,Employee 569,33,Female,Research & Development,Research Director,Human Resources,10881.84,12,2,7,0,0,0,0,4,3,2,1,3,No,Travel_Rarely,0
EMP-0570,Employee 570,45,Male,Research & Development,Research Director,Technical Degree,13482.85,2,4,13,12,6,1,0,2,4,1,3,3,Yes,Travel_Rarely,0
EMP-0571,Employee 571,35,Female,Research & Development,Manufacturing Director,Life Sciences,9959.64,12,2,5,0,0,0,0,3,3,1,3,3,No,Travel_Rarely,0
EMP-0572,Employee 572,43,Male,Sales,Manager,Medical,14642.23,7,1,18,12,6,5,3,4,3,2,3,3,Yes,Travel_Rarely,1
EMP-0573,Employee 573,44,Female,Human Resources,Manager,Life Sciences,14762.23,6,5,15,1,1,1,1,3,3,3,3,3,No,Travel_Rarely,0
EMP-0574,Employee 574,57,Male,Research & Development,Research Scientist,Technical Degree,3888.12,24,2,10,7,3,1,7,3,3,2,3,3,Yes,Travel_Rarely,1
EMP-0575,Employee 575,37,Male,Sales,Sales Representative,Other,5476.6,2,1,8,8,0,1,5,1,4,3,3,3,No,Travel_Rarely,0
EMP-0576,Employee 576,22,Male,Research & Development,Manufacturing Director,Other,10433.64,6,1,4,4,4,4,0,3,3,3,3,3,No,Travel_Frequently,0
EMP-0577,Employee 577,45,Male,Research & Development,Manufacturing Director,Technical Degree,9797.08,1,1,1,1,1,1,1,3,2,3,3,3,No,Travel_Rarely,0
EMP-0578,Employee 578,18,Male,Sales,Sales Executive,Other,3051.06,6,2,0,0,0,0,0,4,3,4,1,3,No,Non-Travel,0
EMP-0579,Employee 579,30,Female,Sales,Sales Representative,Medical,5814.47,1,4,12,12,7,0,8,4,4,2,2,3,No,Travel_Frequently,0
EMP-0580,Employee 580,33,Male,Human Resources,Manager,Marketing,12712.94,1,2,10,7,7,1,2,4,1,3,3,3,No,Travel_Rarely,0
EMP-0581,Employee 581,32,Male,Human Resources,Human Resources,Medical,4174.86,7,1,8,0,0,0,0,3,3,4,4,3,No,Travel_Frequently,0
EMP-0582,Employee 582,37,Male,Sales,Sales Executive,Life Sciences,2213.02,16,2,3,3,3,3,0,2,4,4,2,3,No,Travel_Rarely,0
EMP-0583,Employee 583,28,Male,Research & Development,Manufacturing Director,Medical,13237.37,5,1,10,10,3,2,3,2,4,1,4,3,No,Travel_Rarely,0
EMP-0584,Employee 584,34,Male,Research & Development,Research Scientist,Life Sciences,5593.44,1,1,11,11,8,2,1,3,2,4,3,3,No,Travel_Rarely,1
EMP-0585,Employee 585,31,Male,Research & Development,Laboratory Technician,Life Sciences,2748.67,9,1,1,1,1,0,1,2,2,2,3,3,Yes,Travel_Rarely,1
EMP-0586,Employee 586,24,Female,Sales,Manager,Technical Degree,10667.91,8,2,6,4,3,2,4,4,3,4,3,3,No,Travel_Rarely,0
EMP-0587,Employee 587,36,Female,Research & Development,Manufacturing Director,Marketing,11480.46,5,5,7,7,7,5,5,4,3,3,4,3,Yes,Non-Travel,0
EMP-0588,Employee 588,22,Female,Sales,Sales Executive,Other,5364.2,7,2,4,4,1,1,3,3,4,4,2,3,Yes,Travel_Rarely,0
EMP-0589,Employee 589,39,Male,Sales,Sales Executive,Marketing,8488.16,1,3,20,8,1,0,7,4,1,3,3,3,No,Travel_Rarely,0
EMP-0590,Employee 590,35,Male,Sales,Manager,Medical,10024.95,3,0,3,3,3,0,0,3,2,3,3,3,No,Travel_Rarely,1
EMP-0591,Employee 591,34,Male,Research & Development,Healthcare Representative,Medical,3211.05,9,4,2,2,2,1,2,3,3,3,3,3,Yes,Travel_Frequently,0
EMP-0592,Employee 592,26,Male,Research & Development,Manager,Human Resources,10671.5,14,2,8,8,6,4,4,4,3,3,1,3,Yes,Travel_Rarely,0
EMP-0593,Employee 593,39,Male,Research & Development,Research Director,Other,13315.97,10,5,14,0,0,0,0,1,4,2,4,3,No,Travel_Frequently,1
EMP-0594,Employee 594,35,Male,Sales,Sales Executive,Marketing,6280.37,15,2,15,6,6,1,3,4,1,3,3,3,No,Travel_Rarely,0
EMP-0595,Employee 595,41,Male,Research & Development,Manager,Other,9655.63,7,3,8,8,3,2,0,3,4,3,3,3,Yes,Travel_Rarely,0
EMP-0596,Employee 596,55,Male,Sales,Sales Executive,Life Sciences,4127.87,2,3,2,2,2,2,2,3,3,3,3,4,No,Non-Travel,0
EMP-0597,Employee 597,29,Female,Human Resources,Manager,Technical Degree,12043.16,17,1,11,11,7,1,3,3,3,2,4,3,Yes,Travel_Rarely,0
EMP-0598,Employee 598,31,Male,Research & Development,Healthcare Representative,Technical Degree,5018.58,16,2,6,1,1,0,1,2,2,3,3,3,Yes,Travel_Rarely,1
EMP-0599,Employee 599,42,Male,Research & Development,Research Scientist,Human Resources,5523.52,4,4,8,8,6,4,5,4,3,3,2,4,No,Travel_Rarely,0
EMP-0600,Employee 600,23,Female,Research & Development,Research Director,Other,9557.63,19,1,2,2,2,2,2,4,1,3,1,3,Yes,Travel_Rarely,1
EMP-0601,Employee 601,43,Male,Research & Development,Healthcare Representative,Marketing,6625.2,7,2,11,5,0,2,5,3,3,2,3,3,No,Travel_Rarely,0
EMP-0602,Employee 602,25,Female,Sales,Sales Executive,Medical,3775.79,17,2,3,3,2,0,1,4,4,4,2,3,No,Travel_Rarely,0
EMP-0603,Employee 603,33,Male,Sales,Sales Representative,Other,4877.74,7,1,11,11,3,4,5,2,2,3,3,3,Yes,Travel_Frequently,1
EMP-0604,Employee 604,18,Male,Research & Development,Research Scientist,Human Resources,2000.0,17,2,0,0,0,0,0,3,4,3,2,3,No,Travel_Rarely,0
EMP-0605,Employee 605,23,Female,Sales,Sales Representative,Life Sciences,3876.94,11,2,5,0,0,0,0,4,1,1,3,3,No,Travel_Frequently,0
EMP-0606,Employee 606,25,Female,Human Resources,Manager,Other,8961.85,6,1,7,0,0,0,0,2,2,3,2,3,No,Non-Travel,0
EMP-0607,Employee 607,47,Male,Research & Development,Healthcare Representative,Human Resources,9010.01,20,4,14,7,7,2,4,3,1,3,3,3,No,Travel_Rarely,0
EMP-0608,Employee 608,28,Male,Research & Development,Research Director,Other,11547.37,23,1,10,5,2,0,1,4,1,3,2,3,No,Travel_Rarely,0
EMP-0609,Employee 609,41,Male,Research & Development,Healthcare Representative,Life Sciences,4610.02,1,3,7,4,4,0,4,1,3,2,1,3,No,Non-Travel,1
EMP-0610,Employee 610,54,Male,Research & Development,Manufacturing Director,Medical,12836.69,9,2,13,0,0,0,0,3,3,3,2,3,No,Travel_Rarely,0
EMP-0611,Employee 611,30,Male,Research & Development,Laboratory Technician,Other,6564.82,4,3,5,5,3,3,4,3,3,3,4,3,No,Non-Travel,0
EMP-0612,Employee 612,38,Female,Sales,Sales Representative,Technical Degree,2000.0,11,5,0,0,0,0,0,3,4,3,2,3,No,Travel_Frequently,0
EMP-0613,Employee 613,46,Male,Sales,Sales Executive,Marketing,12433.44,2,3,28,10,7,0,5,3,1,2,2,3,No,Travel_Rarely,0
EMP-0614,Employee 614,34,Male,Research & Development,Research Scientist,Marketing,8711.74,13,3,16,6,4,4,1,2,3,3,3,3,Yes,Travel_Frequently,0
EMP-0615,Employee 615,48,Male,Research & Development,Research Scientist,Life Sciences,7333.4,18,2,14,11,0,4,6,4,3,3,2,3,No,Non-Travel,0
EMP-0616,Employee 616,18,Male,Research & Development,Manufacturing Director,Human Resources,7169.36,24,0,0,0,0,0,0,2,1,3,3,3,No,Non-Travel,1
EMP-0617,Employee 617,34,Male,Sales,Sales Representative,Marketing,5493.26,9,3,7,0,0,0,0,1,1,3,4,4,Yes,Travel_Rarely,1
EMP-0618,Employee 618,20,Male,Research & Development,Manager,Marketing,9509.05,8,0,2,2,2,1,2,3,3,2,2,3,No,Non-Travel,0
EMP-0619,Employee 619,33,Male,Human Resources,Manager,Medical,14537.28,27,8,15,2,1,2,2,3,2,3,2,3,Yes,Travel_Rarely,0
EMP-0620,Employee 620,41,Male,Research & Development,Laboratory Technician,Human Resources,5315.96,6,3,5,4,4,2,1,1,4,3,1,3,Yes,Travel_Rarely,0
EMP-0621,Employee 621,23,Male,Human Resources,Manager,Technical Degree,10606.67,5,3,5,2,1,0,0,3,4,3,2,3,Yes,Travel_Rarely,0
EMP-0622,Employee 622,57,Male,Sales,Sales Executive,Medical,11353.02,5,4,28,15,2,0,2,2,3,3,1,4,Yes,Travel_Rarely,0
EMP-0623,Employee 623,42,Male,Research & Development,Healthcare Representative,Life Sciences,6546.59,9,4,10,10,2,0,4,3,3,2,2,3,No,Travel_Rarely,0
EMP-0624,Employee 624,47,Male,Research & Development,Manufacturing Director,Other,14429.53,12,6,20,3,3,0,3,4,4,3,3,3,No,Travel_Frequently,0
EMP-0625,Employee 625,46,Female,Research & Development,Research Director,Marketing,11273.43,17,1,6,6,4,0,0,3,1,1,2,3,Yes,Travel_Frequently,1
EMP-0626,Employee 626,38,Male,Sales,Sales Executive,Technical Degree,8204.88,24,2,15,11,4,0,0,3,4,1,2,3,No,Travel_Rarely,1
EMP-0627,Employee 627,29,Male,Research & Development,Manager,Human Resources,14570.48,22,1,11,5,5,0,5,3,4,3,3,4,No,Travel_Rarely,1
EMP-0628,Employee 628,35,Male,Research & Development,Manufacturing Director,Other,13275.31,4,4,17,2,2,0,2,3,4,4,3,3,No,Travel_Rarely,0
EMP-0629,Employee 629,41,Male,Research & Development,Research Director,Life Sciences,15435.03,6,1,16,0,0,0,0,3,4,3,2,3,Yes,Travel_Rarely,0
EMP-0630,Employee 630,32,Male,Research & Development,Manager,Life Sciences,12081.2,1,3,11,3,2,1,1,1,3,4,3,3,No,Travel_Rarely,0
EMP-0631,Employee 631,22,Male,Human Resources,Manager,Life Sciences,9098.23,26,1,1,1,1,1,1,4,3,3,2,4,Yes,Travel_Rarely,1
EMP-0632,Employee 632,36,Male,Research & Development,Research Director,Technical Degree,15581.3,9,6,18,10,6,1,6,4,2,3,3,3,No,Travel_Rarely,1
EMP-0633,Employee 633,29,Male,Research & Development,Research Scientist,Technical Degree,6870.72,4,2,9,5,2,1,5,4,4,3,3,4,Yes,Non-Travel,0
EMP-0634,Employee 634,33,Female,Sales,Sales Executive,Other,7147.65,30,4,13,8,3,0,3,1,4,3,2,3,No,Travel_Rarely,0
EMP-0635,Employee 635,24,Male,Research & Development,Research Director,Other,10234.08,13,4,6,6,6,6,3,4,3,2,3,3,No,Travel_Rarely,0
EMP-0636,Employee 636,26,Male,Research & Development,Manager,Life Sciences,8711.62,7,4,4,3,0,2,3,4,4,4,3,3,No,Travel_Rarely,0
EMP-0637,Employee 637,34,Male,Research & Development,Research Scientist,Medical,3899.34,16,1,6,6,3,5,6,2,4,3,3,3,No,Travel_Rarely,1
EMP-0638,Employee 638,33,Female,Sales,Sales Executive,Marketing,7401.52,5,4,15,15,1,3,6,4,3,2,3,4,No,Travel_Frequently,0
EMP-0639,Employee 639,35,Male,Human Resources,Human Resources,Human Resources,4389.23,1,5,4,4,3,0,4,2,4,2,3,3,Yes,Non-Travel,1
EMP-0640,Employee 640,41,Female,Research & Development,Manager,Human Resources,15176.66,24,2,16,0,0,0,0,3,3,3,4,3,No,Travel_Rarely,0
EMP-0641,Employee 641,40,Male,Human Resources,Human Resources,Human Resources,3023.2,17,1,1,1,1,1,1,3,2,2,3,3,No,Travel_Rarely,1
EMP-0642,Employee 642,20,Male,Research & Development,Manufacturing Director,Other,9040.67,22,1,2,2,2,0,1,4,3,2,3,3,Yes,Travel_Rarely,0
EMP-0643,Employee 643,38,Male,Research & Development,Laboratory Technician,Medical,3784.08,3,4,0,0,0,0,0,4,3,2,2,3,No,Travel_Frequently,1
EMP-0644,Employee 644,35,Male,Research & Development,Healthcare Representative,Other,5907.65,11,1,10,10,7,3,1,1,2,3,4,3,No,Travel_Rarely,1
EMP-0645,Employee 645,49,Male,Sales,Sales Executive,Marketing,8974.74,1,2,16,0,0,0,0,2,3,3,3,3,Yes,Travel_Rarely,1
EMP-0646,Employee 646,34,Female,Sales,Manager,Technical Degree,11263.19,4,3,5,5,5,2,5,1,4,3,3,3,No,Travel_Frequently,0
EMP-0647,Employee 647,38,Male,Research & Development,Research Director,Marketing,11756.51,11,4,9,9,4,3,3,3,1,3,2,4,No,Travel_Rarely,0
EMP-0648,Employee 648,32,Male,Sales,Sales Executive,Technical Degree,7407.91,21,0,14,6,0,0,2,1,4,2,3,3,No,Travel_Rarely,0
EMP-0649,Employee 649,44,Female,Research & Development,Research Scientist,Marketing,7815.71,8,1,13,2,0,0,2,4,3,2,3,3,No,Travel_Rarely,0
EMP-0650,Employee 650,19,Female,Research & Development,Laboratory Technician,Technical Degree,3017.69,15,3,1,1,1,0,1,4,2,3,1,4,No,Travel_Frequently,1
EMP-0651,Employee 651,33,Male,Research & Development,Healthcare Representative,Technical Degree,6679.84,2,3,15,4,3,0,2,3,3,3,4,3,No,Travel_Rarely,0
EMP-0652,Employee 652,39,Male,Research & Development,Laboratory Technician,Medical,6270.51,7,3,10,10,1,2,8,4,4,1,4,3,No,Travel_Rarely,0
EMP-0653,Employee 653,36,Female,Research & Development,Research Scientist,Other,8822.81,15,3,18,0,0,0,0,3,3,4,3,4,No,Travel_Rarely,0
EMP-0654,Employee 654,29,Male,Sales,Sales Executive,Human Resources,5601.54,16,2,6,6,4,4,0,4,1,3,3,3,No,Non-Travel,0
EMP-0655,Employee 655,48,Male,Research & Development,Manager,Medical,16859.39,22,4,20,9,3,5,2,4,4,3,3,3,Yes,Travel_Rarely,0
EMP-0656,Employee 656,24,Female,Research & Development,Research Scientist,Marketing,3964.69,10,0,6,6,1,1,2,1,1,2,3,4,Yes,Travel_Rarely,0
EMP-0657,Employee 657,35,Male,Research & Development,Manufacturing Director,Human Resources,14003.0,4,7,11,7,1,0,1,3,3,3,4,3,No,Travel_Frequently,1
EMP-0658,Employee 658,44,Male,Research & Development,Research Director,Human Resources,10134.32,2,5,8,0,0,0,0,2,2,3,3,4,No,Travel_Rarely,0
EMP-0659,Employee 659,35,Female,Human Resources,Manager,Human Resources,14468.42,30,1,17,0,0,0,0,4,4,3,4,4,No,Travel_Rarely,0
EMP-0660,Employee 660,36,Male,Research & Development,Healthcare Representative,Marketing,5339.91,1,1,6,6,6,1,6,2,3,3,3,3,No,Travel_Rarely,0
EMP-0661,Employee 661,42,Male,Sales,Sales Representative,Life Sciences,3803.39,21,1,7,7,3,1,6,3,1,4,3,4,No,Travel_Rarely,0
EMP-0662,Employee 662,47,Female,Research & Development,Research Scientist,Other,6978.35,6,2,16,10,1,3,7,3,1,3,4,3,No,Travel_Rarely,0
EMP-0663,Employee 663,24,Male,Research & Development,Research Scientist,Other,3557.58,8,2,3,2,2,2,2,3,3,3,3,3,No,Travel_Rarely,1
EMP-0664,Employee 664,52,Male,Research & Development,Laboratory Technician,Life Sciences,5724.58,14,4,7,7,0,2,7,3,1,3,2,3,Yes,Travel_Rarely,0
EMP-0665,Employee 665,25,Female,Human Resources,Manager,Marketing,10955.84,9,2,7,1,1,1,1,3,2,3,3,3,No,Travel_Rarely,1
EMP-0666,Employee 666,45,Male,Research & Development,Healthcare Representative,Other,5764.43,27,0,11,0,0,0,0,2,4,3,3,3,No,Travel_Rarely,0
EMP-0667,Employee 667,41,Female,Research & Development,Manager,Technical Degree,9406.14,12,0,0,0,0,0,0,2,1,3,2,3,No,Travel_Rarely,0
EMP-0668,Employee 668,44,Male,Human Resources,Manager,Other,8068.93,4,1,0,0,0,0,0,3,1,3,3,3,No,Travel_Rarely,0
EMP-0669,Employee 669,36,Male,Human Resources,Manager,Medical,8027.23,1,1,2,2,2,2,2,3,1,3,3,3,Yes,Travel_Rarely,0
EMP-0670,Employee 670,48,Male,Human Resources,Manager,Other,11682.74,9,3,8,8,7,1,3,3,3,4,3,3,No,Travel_Rarely,0
EMP-0671,Employee 671,26,Male,Sales,Manager,Technical Degree,12327.55,10,4,8,1,1,0,1,3,3,2,2,3,No,Travel_Rarely,1
EMP-0672,Employee 672,25,Female,Sales,Sales Representative,Technical Degree,5740.69,16,2,7,7,3,2,7,2,1,3,2,3,Yes,Travel_Rarely,1
EMP-0673,Employee 673,44,Male,Research & Development,Laboratory Technician,Marketing,2000.0,9,1,0,0,0,0,0,4,2,1,2,3,No,Travel_Rarely,1
EMP-0674,Employee 674,26,Male,Research & Development,Manufacturing Director,Human Resources,12811.35,8,2,8,3,2,3,3,1,4,3,3,3,No,Travel_Rarely,0
EMP-0675,Employee 675,26,Female,Sales,Sales Representative,Human Resources,3848.48,1,4,8,8,2,2,7,3,3,3,3,3,No,Travel_Rarely,0
EMP-0676,Employee 676,46,Female,Research & Development,Manager,Technical Degree,12337.34,1,6,12,7,3,0,0,3,4,4,3,3,No,Travel_Rarely,0
EMP-0677,Employee 677,27,Male,Sales,Sales Representative,Life Sciences,2957.14,2,4,2,2,2,2,2,2,4,3,3,3,Yes,Travel_Rarely,1
EMP-0678,Employee 678,39,Male,Research & Development,Research Scientist,Human Resources,6050.66,6,3,7,7,6,4,7,3,2,2,3,3,Yes,Non-Travel,0
EMP-0679,Employee 679,48,Male,Sales,Sales Representative,Other,8418.57,1,2,13,8,1,1,6,4,4,2,3,3,No,Travel_Frequently,0
EMP-0680,Employee 680,33,Female,Research & Development,Research Director,Human Resources,12655.57,3,3,10,5,5,2,0,4,4,3,3,3,No,Travel_Rarely,0
EMP-0681,Employee 681,36,Female,Research & Development,Healthcare Representative,Medical,4587.07,1,4,8,6,1,4,4,4,2,2,2,3,Yes,Non-Travel,1
EMP-0682,Employee 682,26,Male,Research & Development,Laboratory Technician,Other,5938.04,4,4,8,0,0,0,0,2,2,3,4,3,No,Travel_Frequently,0
EMP-0683,Employee 683,49,Male,Research & Development,Healthcare Representative,Human Resources,5666.58,30,2,10,5,5,0,3,1,4,3,1,4,Yes,Non-Travel,0
EMP-0684,Employee 684,49,Female,Research & Development,Manufacturing Director,Marketing,13768.19,12,3,10,10,2,0,3,3,3,3,2,3,No,Travel_Rarely,0
EMP-0685,Employee 685,41,Male,Research & Development,Research Scientist,Medical,5091.85,1,4,10,0,0,0,0,4,3,3,3,3,Yes,Non-Travel,0
EMP-0686,Employee 686,33,Female,Research & Development,Research Scientist,Marketing,6067.84,3,1,8,7,7,4,3,4,2,3,2,3,Yes,Travel_Rarely,0
EMP-0687,Employee 687,38,Male,Research & Development,Healthcare Representative,Medical,4040.41,17,2,5,5,4,4,4,4,4,3,3,3,No,Travel_Frequently,0
EMP-0688,Employee 688,37,Male,Research & Development,Manufacturing Director,Life Sciences,11443.49,2,4,11,7,2,0,0,4,1,4,3,3,No,Travel_Rarely,1
EMP-0689,Employee 689,23,Male,Research & Development,Manufacturing Director,Technical Degree,11450.08,7,6,5,5,5,0,1,4,1,3,3,3,No,Travel_Rarely,0
EMP-0690,Employee 690,23,Male,Research & Development,Manufacturing Director,Human Resources,9674.69,11,4,5,5,3,0,0,1,2,1,3,3,No,Travel_Frequently,1
EMP-0691,Employee 691,35,Male,Research & Development,Research Director,Medical,8975.08,28,2,2,2,2,1,2,4,4,3,2,3,Yes,Travel_Rarely,0
EMP-0692,Employee 692,31,Female,Research & Development,Manufacturing Director,Human Resources,12010.4,1,1,5,1,0,1,1,1,4,3,3,3,No,Travel_Rarely,0
EMP-0693,Employee 693,32,Male,Research & Development,Research Director,Technical Degree,11725.44,28,2,8,2,2,2,0,3,3,3,3,3,No,Travel_Rarely,1
EMP-0694,Employee 694,45,Female,Research & Development,Laboratory Technician,Life Sciences,8873.52,9,5,17,4,1,1,4,2,1,3,3,3,No,Travel_Rarely,1
EMP-0695,Employee 695,48,Male,Sales,Sales Executive,Life Sciences,8451.67,22,1,12,8,8,0,4,3,1,2,1,3,No,Travel_Rarely,1
EMP-0696,Employee 696,53,Male,Human Resources,Manager,Other,12435.1,1,1,11,4,2,1,4,4,4,3,3,3,Yes,Non-Travel,0
EMP-0697,Employee 697,31,Male,Human Resources,Manager,Human Resources,8408.32,3,0,0,0,0,0,0,3,3,3,3,3,No,Travel_Frequently,1
EMP-0698,Employee 698,41,Male,Research & Development,Healthcare Representative,Technical Degree,5381.96,2,1,7,6,0,1,6,4,2,4,2,3,Yes,Travel_Rarely,0
EMP-0699,Employee 699,26,Male,Sales,Sales Executive,Other,2567.55,1,8,2,0,0,0,0,4,3,3,3,3,No,Travel_Rarely,0
EMP-0700,Employee 700,25,Female,Research & Development,Laboratory Technician,Human Resources,3318.26,1,1,7,7,4,2,2,3,2,3,3,4,Yes,Travel_Rarely,0
EMP-0701,Employee 701,20,Male,Research & Development,Research Scientist,Other,2166.31,1,0,2,2,0,0,2,1,4,4,2,3,No,Travel_Rarely,0
EMP-0702,Employee 702,27,Female,Human Resources,Human Resources,Other,5320.92,12,0,9,8,0,1,1,4,3,2,2,3,Yes,Non-Travel,1
EMP-0703,Employee 703,34,Male,Research & Development,Manager,Marketing,13402.29,7,2,13,11,4,4,2,1,2,3,3,3,No,Travel_Rarely,0
EMP-0704,Employee 704,31,Male,Sales,Manager,Medical,9289.83,3,4,0,0,0,0,0,3,3,4,3,3,No,Travel_Rarely,0
EMP-0705,Employee 705,40,Female,Research & Development,Laboratory Technician,Life Sciences,2877.71,5,3,0,0,0,0,0,4,3,3,4,3,No,Travel_Rarely,0
EMP-0706,Employee 706,52,Female,Research & Development,Research Scientist,Technical Degree,8935.63,4,5,14,4,4,4,4,1,3,3,3,3,Yes,Travel_Rarely,0
EMP-0707,Employee 707,45,Female,Research & Development,Healthcare Representative,Other,2969.51,7,3,4,3,3,3,3,2,3,3,3,3,No,Travel_Rarely,0
EMP-0708,Employee 708,18,Female,Research & Development,Manufacturing Director,Life Sciences,9542.98,1,1,0,0,0,0,0,2,1,3,2,3,No,Travel_Rarely,1
EMP-0709,Employee 709,31,Female,Research & Development,Manufacturing Director,Other,12811.83,8,1,13,6,2,1,0,3,3,3,2,3,No,Travel_Rarely,0
EMP-0710,Employee 710,34,Male,Research & Development,Research Director,Marketing,11556.24,30,2,7,4,0,3,4,1,1,4,2,4,No,Non-Travel,0
EMP-0711,Employee 711,33,Male,Research & Development,Manufacturing Director,Other,13044.33,5,2,11,6,5,3,5,1,3,3,3,3,No,Non-Travel,0
EMP-0712,Employee 712,46,Male,Human Resources,Manager,Other,11637.25,1,4,11,11,1,1,5,3,1,2,3,3,No,Travel_Frequently,1
EMP-0713,Employee 713,42,Female,Research & Development,Laboratory Technician,Life Sciences,10695.51,7,1,20,13,3,1,1,4,4,4,3,3,No,Travel_Rarely,0
EMP-0714,Employee 714,32,Male,Research & Development,Healthcare Representative,Life Sciences,2000.0,1,0,1,1,1,0,0,1,2,3,3,3,No,Travel_Rarely,0
EMP-0715,Employee 715,43,Male,Research & Development,Manager,Technical Degree,13538.72,4,6,17,8,0,2,8,2,2,2,3,4,No,Travel_Frequently,0
EMP-0716,Employee 716,35,Female,Research & Development,Manufacturing Director,Technical Degree,12947.95,30,1,15,8,1,2,3,4,4,3,3,4,No,Travel_Rarely,0
EMP-0717,Employee 717,33,Female,Research & Development,Research Director,Life Sciences,13009.8,4,1,14,2,2,0,2,3,3,1,3,3,Yes,Travel_Rarely,0
EMP-0718,Employee 718,37,Female,Research & Development,Manager,Other,14034.42,6,5,15,7,5,2,3,3,3,1,2,3,No,Travel_Rarely,0
EMP-0719,Employee 719,38,Male,Research & Development,Laboratory Technician,Medical,2480.76,5,3,0,0,0,0,0,3,1,3,3,3,No,Travel_Frequently,0
EMP-0720,Employee 720,44,Male,Sales,Manager,Human Resources,11977.17,1,3,12,2,2,2,2,1,4,3,3,3,No,Travel_Frequently,0
EMP-0721,Employee 721,34,Male,Research & Development,Manager,Marketing,13932.76,1,1,16,4,4,2,0,2,2,4,2,3,No,Travel_Rarely,0
